,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
11,ANSOC-01,"Tratamiento de datos y transparencia de la información pública. Modelos para el desarrollo del gobierno electrónico en Chile
",01/03/2007,01/03/2007,A. Prado / L. Donoso,Departamento de Derecho Comercial,Programa Bicentario de Ciencia y Tecnología,Anillos en Ciencias Sociales
12,SOC 05/15-2,"Chile y su entrada en la Sociedad de la Información. Nombres de dominio e identidad general
",01/07/2005,01/07/2007,R. Nahum / L. Donoso,Departamento de Derecho Procesal,Fondo Central de Investigación,"CS. SOCIALES, HUMANIDADES Y EDUCACION"
13,1040480,"Derechos fundamentales y nuevas tecnologías. revisión crítica del sistema nacional de protección de la privacidad frente al tratamiento automatizado de datos personales 
",01/03/2004,01/03/2004,L. Donoso / A. Cerda,Departamento de Derecho Procesal,FONDECYT,Regular
14,1030698,"Tecnologias de la Información y cambios sociales. La organización del trabajo en la Sociedad de la Informacion.
",01/03/2003,01/03/2003,L. Donoso,Departamento de Derecho Procesal,FONDECYT,Regular
15,1020702,Areas emergentes del Derecho: Reconocimiento del Derecho Informático como rama Autónoma del Derecho,01/06/2002,01/06/2002,L. Donoso,Centro de Estudios en Derecho Informatico,FONDECYT,Regular
16,1000653,"Desarrollo de cátedras relativas al derecho de la informática e informatica jurídica en Chile
",01/03/2000,01/03/2000,L. Donoso,Departamento de Derecho Procesal,FONDECYT,Regular
17,I025/99-2,Acerca de la intimidad como bien jurídico protegido de la norma relativa al Tratamiento Automatizado de Datos Personales. Concordancia del Sistema Jurídico Nacional con derecho comparado,01/03/1999,01/03/2001,L. Donoso,Departamento de Derecho Procesal,Fondo Central de Investigación,INICIACION
18,11240029,"Justicia, Definitividad y Clausura: nuevas perspectivas teóricas de las reglas de cosa juzgada en el proceso civil, de cara a la justicia civil contemporánea",01/05/2023,01/05/2023,J. Ezurmendia,Departamento de Derecho Procesal,FONDECYT,Iniciación en Investigación
19,11230428,"Justicia, Definitividad y Clausura: la reconstrucción teórica de las reglas de cosa juzgada en el proceso civil, de cara a la justicia civil contemporánea",01/04/2022,01/04/2022,J. Ezurmendia,Departamento de Derecho Procesal,FONDECYT,Iniciación en Investigación
20,11220190,"Justicia, Definitividad y Clausura: la reconstrucción teórica de las reglas de cosa juzgada en el proceso civil, de cara a la justicia civil contemporánea",01/05/2021,01/05/2021,J. Ezurmendia,Departamento de Derecho Procesal,FONDECYT,Iniciación en Investigación
21,11220191,Del testigo al testimonio: una reconstrucción pragmática del testimonio en el derecho procesal. Bases para una reforma de las pruebas declarativas,01/03/2022,01/03/2025,M. González,Departamento de Derecho Procesal,FONDECYT,Iniciación en Investigación
22,SOC 05/15-2,"Chile y su entrada en la Sociedad de la Información. Nombres de dominio e identidad general
",01/07/2005,01/07/2007,R. Nahum / L. Donoso,Departamento de Derecho Procesal,Fondo Central de Investigación,"CS. SOCIALES, HUMANIDADES Y EDUCACION"
23,1230413,La dimensión epistémica del juicio de admisibilidad probatoria en el proceso penal chileno,01/03/2023,01/03/2026,J. Vera / R. Rivero,Departamento de Derecho Procesal,FONDECYT,Regular
24,1191879,La Corte Suprema de Justicia chilena en el recurso de nulidad penal,01/08/2018,01/08/2018,"R. Rivero, P. Becerra",Universidad de Valparaiso,FONDECYT,Regular
25,11190164,la cosa juzgada positiva o prejudicial como instrumento para la coherencia de sentencias dictadas en procesos con objetos conexos,01/04/2019,01/04/2019,R. Rivero,Departamento de Derecho Procesal,FONDECYT,Iniciación en Investigación
26,11181063,La cosa juzgada positiva o prejudicial como instrumento para la coherencia de sentencias dictadas en procesos con objetos conexos,01/06/2018,01/06/2018,R. Rivero,Departamento de Derecho Procesal,FONDECYT,Iniciación en Investigación
27,11170621,La cosa juzgada positiva o prejudicial como instrumento para la coherencia de sentencias dictadas en procesos con objetos conexos,01/06/2017,01/06/2017,R. Rivero,Departamento de Derecho Procesal,FONDECYT,Iniciación en Investigación
28,11190442,La arquitectura probatoria del derecho de daños: hacia una conceptualización del derecho de daños desde el derecho probatorio,01/10/2019,01/10/2022,J. Valenzuela,Departamento de Derecho Procesal,FONDECYT,Iniciación en Investigación
29,1191634,Error y proceso judicial,01/04/2019,01/04/2021,F. Carbonell / J. Valenzuela,Departamento de Derecho Procesal,FONDECYT,Regular
30,11180216,El razonamiento defensivo en materia penal,01/05/2018,01/05/2018,J. Valenzuela,Departamento de Derecho Procesal,FONDECYT,Iniciación en Investigación
31,1180324,El sistema de atribución de responsabilidad penal a las personas jurídicas en Chile. Contenido normativo de la Ley 20.393 y desafíos para su correcta aplicación,01/07/2017,01/07/2017,J. Valenzuela,UTAL. Universidad de Talca,FONDECYT,Regular
32,1170271,Las defensas en el proceso. Hacia una conceptualización y sistematización de los argumentos de defensa en el proceso civil y penal chileno,01/09/2016,01/09/2016,J. Valenzuela,Departamento de Derecho Procesal,FONDECYT,Regular
33,11170266,Razonamiento defensivo: Hacia una conceptualización y sistematización de los argumentos de defensa en el proceso penal chileno,01/06/2017,01/06/2017,J. Valenzuela,Departamento de Derecho Procesal,FONDECYT,Iniciación en Investigación
34,1171778,"Concurrencia de estatutos de responsabilidad en el ámbito médico: problemas de calificación, solidaridad y prueba",01/09/2016,01/09/2016,H. Cardenas / J. Valenzuela,Departamento de Derecho Privado,FONDECYT,Regular
35,UI-004-15,Alternativas para la formulación de estándares probatorios respecto a medidas cautelares en los ámbitos civil y penal,01/04/2015,01/04/2017,J. Valenzuela,Departamento de Derecho Procesal,Fondo Central de Investigación,U-INICIA
36,11150108,Formulación de estándares probatorios respecto a medidas cautelares en los ámbitos civil y penal,01/06/2015,01/06/2015,J. Valenzuela,Departamento de Derecho Procesal,FONDECYT,Iniciación en Investigación
37,11130236,Hacia un comprensión normativa de la presunción de inocencia,01/10/2013,01/10/2013,J. Valenzuela,Centro de Estudios de la Justicia,FONDECYT,Iniciación en Investigación
38,UINICIA-2013-47567,Toward a normative understanding of presumption of innocence in Chile,01/12/2013,01/12/2013,J. Valenzuela,Centro de Estudios de la Justicia,Fondo Central de Investigación,U-INICIA
39,1060824,"Bases para la reforma del sistema penitenciario chileno
",01/03/2006,01/03/2006,"M. Horvitz / L. Aguirre, J. Valenzuela",Departamento de Ciencias Penales,FONDECYT,Regular
40,1230413,La dimensión epistémica del juicio de admisibilidad probatoria en el proceso penal chileno,01/03/2023,01/03/2026,J. Vera / R. Rivero,Departamento de Derecho Procesal,FONDECYT,Regular
41,1221484,"""Justificación probatoria en la Fase Intermedia del proceso penal chileno: ¿jurídicamente necesaria?¿Teóricamente posible?",01/10/2021,01/10/2021,J. Vera,Departamento de Derecho Procesal,FONDECYT,Regular
42,1240983,Las sanciones procesales a la luz de la teoría de las normas,01/07/2023,01/07/2023,F. Carbonell / T. Vogt,Departamento de Derecho Procesal,FONDECYT,Regular
43,1240107,El deber de abogados y jueces de promover la conciliación. Un estudio sistemático del art. 3 bis del Código de Procedimiento Civil incorporado por la Ley N° 21.394 de 2021,01/07/2023,01/07/2023,T. Vogt,,FONDECYT,Regular
44,1230259,El deber de abogados y jueces de promover la conciliación. Un estudio sistemático del art. 3 bis del Código de Procedimiento Civil incorporado por la Ley N° 21.394 de 2021,01/07/2022,01/07/2022,T. Vogt,U. Católica de Valparaiso,FONDECYT,Regular
45,11220600,La justicia en vitrina. Un estudio dogmático sobre los riesgos de la publicidad judicial y su adecuada limitación,01/03/2022,01/03/2025,T. Vogt,Departamento de Derecho Procesal,FONDECYT,Iniciación en Investigación
