,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
10,1210314,"Physiological, molecular and agronomic implications of ammonium with a natural nitrification inhibitor to optimize nitrogen nutrition in grapevine",01/08/2020,01/08/2020,"J. Covarrubias / M. Garrido, H. Silva",Departamento de Producción Agrícola,FONDECYT,Regular
11,1200402,"Physiological, molecular and agronomic implications of ammonium with a natural nitrification inhibitor to increase nitrogen use efficiency in grapevine",01/08/2019,01/08/2019,"J. Covarrubias / H. Silva, M. Garrido",Departamento de Producción Agrícola,FONDECYT,Regular
12,1201519,Effect of water stress on secondary metabolism and functional properties of Vitis vinifera cv Carménère. Understanding stress physiology and regulated deficit irrigation in combination with rootstocks to increase quality of the Chilean wine products,01/08/2019,01/08/2019,"M. Garrido, L. Morales, O. Seguel",Otras Instituciones,FONDECYT,Regular
13,1191854,Hydraulic mechanisms and carbon metabolism in the adaptation of wheat to conditions of climate change in severe drought mediterranean environments,01/07/2018,01/07/2018,"P. Silva / L. Morales, M. Garrido",Departamento de Producción Agrícola,FONDECYT,Regular
14,11190174,Interrelation between the hydraulic strategy and post-drought recovery capacity of the hydraulic function and gas exchange as biophysical determinants of resilience of six fruit trees species cultivated in arid and semi-arid zone of northern Chile,01/10/2019,01/10/2022,M. Garrido,Centro de Estudios de Zonas Áridas,FONDECYT,Iniciación en Investigación
15,FIC201901,Sistemas frutícolas sostenibles de zonas áridas,01/07/2022,01/07/2022,M. Garrido,Departamento de Producción Agrícola,Fondos de Innovación para la Competitividad,GORE Coquimbo
16,1191805,Effect of water stress on the secondary metabolism and functional properties of Vitis vinifera cv Carménère. Understanding stress physiology and regulated deficit irrigation in combination with rootstocks to increase quality of the Chilean wine products,01/08/2018,01/08/2018,"O. Seguel, L. Morales, M. Garrido",Centro Regional Intihuasi- III y IV Región,FONDECYT,Regular
17,1190525,"Determination of the health benefits of bioactive compounds of discarded chia plants (Salvia hispanica L.) using UPLC-TOF-MS, and a global evaluation of antioxidant in vitro capacity and its effect in vivo",01/04/2019,01/04/2023,"M. Zúñiga / C. Olea, M. Garrido",Departamento de Química Inorgánica y Analítica,FONDECYT,Regular
18,40017951-0,Transferencia Aumento de la competitividad del Mimbre,01/08/2019,01/08/2022,"P. Silva / S. Boza, M. Garrido",Departamento de Producción Agrícola,Fondos de Innovación para la Competitividad,GORE O'Higgins
19,UI-015/19,Estudio de la estrategia hidráulica como determinante biofísica de la resistencia a la sequía de los sistemas frutícolas áridos y semi-áridos del norte de Chile,01/10/2019,01/10/2021,M. Garrido,Centro de Estudios de Zonas Áridas,Fondo Central de Investigación,U-INICIA
20,ER190040,Proyecto PAR Explora de CONICYT Coquimbo,01/06/2022,01/06/2022,M. Garrido,Centro de Agricultura y Medio Ambiente,Explora,Coordinaciones Regionales
21,IT18I0036,PhenoFru: Plataforma científico-tecnológica de fenotipado de alto rendimiento para el desarrollo de una fruticultura adaptada al cambio climático,01/10/2018,01/10/2018,M. Garrido / R. Infante,Departamento de Producción Agrícola,FONDEF,IDEA
22,PYT-2018-0026,"Amaranto: Una alternativa productiva, nutritiva y resiliente al cambio climático para la pequeña agricultura de la zona central de Chile",01/12/2017,01/12/2021,"C. Baginsky / P. Silva, M. Garrido",Departamento de Producción Agrícola,Fundación para la Innovación Agraria-FIA,FIA-proyectos
23,16PTECFS-66647,Centro para la investigación e innovación en fruticultura para la zona centro-norte,01/01/2017,01/01/2027,R. Infante / M. Garrido,Departamento de Producción Agrícola,INNOVA,Innova
